,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
25478,,management,married,tertiary,no,,no,no,cellular,19.0,nov,,2.0,175.0,2.0,success,no
25479,37.0,technician,,secondary,no,7957.0,no,no,cellular,19.0,nov,706.0,1.0,111.0,2.0,failure,no
25480,,management,single,secondary,no,4278.0,yes,no,cellular,19.0,nov,43.0,1.0,111.0,,other,no
25481,30.0,entrepreneur,married,tertiary,no,23.0,yes,yes,cellular,19.0,nov,,1.0,-1.0,0.0,,no
25482,32.0,services,,secondary,no,1156.0,yes,no,cellular,19.0,nov,81.0,1.0,,1.0,failure,no
25483,,blue-collar,married,primary,no,10443.0,no,no,cellular,19.0,nov,,1.0,,0.0,,no
25484,47.0,entrepreneur,,secondary,no,,yes,yes,cellular,19.0,nov,,1.0,-1.0,0.0,,no
25485,39.0,management,,tertiary,no,1682.0,yes,no,cellular,19.0,nov,147.0,1.0,,,failure,no
25486,,management,,tertiary,no,,yes,no,cellular,19.0,nov,,1.0,180.0,,failure,no
25487,38.0,technician,,tertiary,no,11766.0,yes,no,cellular,19.0,nov,280.0,1.0,-1.0,0.0,,no
25488,,services,,secondary,no,,yes,no,cellular,19.0,nov,242.0,1.0,,0.0,,no
25489,32.0,blue-collar,single,secondary,no,1721.0,yes,no,cellular,19.0,nov,,2.0,182.0,,failure,no
25490,45.0,management,,secondary,no,38.0,yes,no,cellular,19.0,nov,159.0,1.0,188.0,2.0,failure,no
25491,33.0,management,,tertiary,no,,yes,yes,cellular,19.0,nov,140.0,1.0,182.0,1.0,failure,no
25492,35.0,blue-collar,single,secondary,no,,no,no,cellular,19.0,nov,718.0,1.0,,0.0,,no
25493,,management,,tertiary,no,102.0,yes,yes,cellular,19.0,nov,199.0,1.0,,0.0,,no
25494,,management,single,tertiary,no,54.0,yes,yes,cellular,19.0,nov,192.0,1.0,,3.0,failure,no
25495,52.0,admin.,,secondary,no,299.0,no,no,cellular,19.0,nov,,4.0,-1.0,0.0,,no
25496,50.0,blue-collar,married,primary,no,167.0,no,no,cellular,19.0,nov,,1.0,-1.0,0.0,,no
25497,52.0,management,,tertiary,no,488.0,yes,no,cellular,19.0,nov,60.0,3.0,-1.0,0.0,,no
25498,,services,,secondary,no,,yes,no,cellular,19.0,nov,305.0,4.0,-1.0,0.0,,no
25499,45.0,entrepreneur,married,tertiary,no,,yes,no,cellular,19.0,nov,167.0,4.0,,0.0,,no
25500,34.0,blue-collar,single,primary,no,-343.0,yes,yes,cellular,19.0,nov,207.0,1.0,,0.0,,no
25501,43.0,entrepreneur,single,primary,no,2124.0,yes,no,cellular,19.0,nov,,1.0,,0.0,,no
25502,31.0,management,married,tertiary,no,4924.0,yes,no,cellular,19.0,nov,,1.0,,2.0,failure,no
25503,,management,,tertiary,no,,yes,no,cellular,19.0,nov,,1.0,170.0,,failure,no
25504,33.0,management,married,tertiary,no,,no,no,cellular,19.0,nov,305.0,1.0,,3.0,failure,no
25505,,self-employed,single,,no,,yes,no,cellular,19.0,nov,210.0,1.0,168.0,2.0,other,no
25506,,management,,tertiary,no,,yes,no,cellular,19.0,nov,,1.0,-1.0,0.0,,no
25507,37.0,services,married,secondary,no,345.0,yes,yes,cellular,19.0,nov,,1.0,-1.0,0.0,,no
25508,53.0,management,divorced,primary,no,255.0,no,no,cellular,19.0,nov,126.0,1.0,-1.0,0.0,,no
25509,,entrepreneur,married,tertiary,no,6384.0,no,no,cellular,19.0,nov,,3.0,-1.0,0.0,,no
25510,48.0,unemployed,married,secondary,no,1811.0,yes,no,telephone,19.0,nov,137.0,4.0,111.0,3.0,failure,no
25511,,management,,tertiary,no,,yes,yes,cellular,19.0,nov,530.0,1.0,-1.0,0.0,,no
25512,,services,,secondary,no,2390.0,yes,no,cellular,19.0,nov,400.0,1.0,-1.0,0.0,,no
25513,,management,,tertiary,no,0.0,yes,no,cellular,19.0,nov,295.0,1.0,170.0,1.0,failure,no
25514,,technician,married,tertiary,no,575.0,yes,no,cellular,19.0,nov,76.0,1.0,,0.0,,no
25515,,blue-collar,married,primary,no,359.0,yes,yes,cellular,19.0,nov,,1.0,-1.0,0.0,,no
25516,,management,,tertiary,no,2519.0,yes,no,cellular,19.0,nov,,1.0,-1.0,0.0,,no
25517,51.0,technician,,secondary,no,,no,no,cellular,19.0,nov,,1.0,-1.0,0.0,,no
25518,57.0,retired,single,primary,no,,no,no,cellular,19.0,nov,,1.0,-1.0,0.0,,no
25519,31.0,blue-collar,single,secondary,no,-366.0,yes,no,cellular,19.0,nov,313.0,1.0,180.0,,other,no
25520,,technician,married,tertiary,no,3941.0,yes,no,cellular,19.0,nov,499.0,1.0,-1.0,0.0,,no
25521,35.0,technician,,secondary,no,0.0,yes,no,telephone,19.0,nov,125.0,1.0,-1.0,0.0,,no
25522,,management,married,tertiary,no,4649.0,yes,no,cellular,19.0,nov,,4.0,-1.0,,,no
25523,,services,single,secondary,no,,yes,no,cellular,19.0,nov,,1.0,-1.0,0.0,,no
25524,30.0,management,single,tertiary,no,4319.0,yes,no,cellular,19.0,nov,144.0,1.0,-1.0,0.0,,no
25525,32.0,blue-collar,married,secondary,no,,yes,no,cellular,19.0,nov,,1.0,5.0,,success,no
25526,,management,married,tertiary,no,1495.0,yes,no,cellular,19.0,nov,210.0,2.0,-1.0,,,no
25527,35.0,unemployed,married,secondary,no,,yes,no,telephone,19.0,nov,,1.0,,0.0,,no
25528,,unemployed,married,secondary,no,1760.0,no,yes,cellular,19.0,nov,,1.0,-1.0,0.0,,no
25529,,technician,,secondary,no,,yes,no,cellular,19.0,nov,137.0,1.0,,0.0,,no
25530,40.0,management,,tertiary,no,,yes,no,cellular,19.0,nov,140.0,1.0,99.0,2.0,failure,no
25531,37.0,technician,divorced,secondary,yes,,no,yes,cellular,19.0,nov,134.0,1.0,-1.0,0.0,,no
25532,,admin.,,secondary,no,2600.0,yes,no,cellular,19.0,nov,67.0,1.0,-1.0,0.0,,no
25533,33.0,services,,secondary,no,,yes,yes,cellular,19.0,nov,,1.0,,0.0,,no
25534,52.0,retired,married,secondary,no,,no,no,cellular,19.0,nov,143.0,1.0,154.0,3.0,failure,no
25535,31.0,technician,single,secondary,no,1186.0,yes,no,cellular,19.0,nov,,1.0,180.0,1.0,failure,no
25536,35.0,management,,tertiary,no,2801.0,yes,no,cellular,19.0,nov,70.0,2.0,111.0,2.0,failure,no
25537,32.0,management,single,tertiary,no,,yes,no,cellular,19.0,nov,,1.0,99.0,2.0,success,no
25538,31.0,technician,,secondary,no,,yes,no,cellular,19.0,nov,82.0,1.0,-1.0,0.0,,no
25539,33.0,management,,tertiary,no,659.0,yes,no,cellular,19.0,nov,311.0,1.0,-1.0,0.0,,no
25540,30.0,admin.,single,secondary,no,382.0,yes,no,cellular,19.0,nov,,1.0,191.0,1.0,failure,no
25541,,blue-collar,,primary,no,4728.0,yes,no,cellular,19.0,nov,,1.0,183.0,3.0,other,no
25542,32.0,entrepreneur,married,tertiary,no,964.0,yes,no,cellular,19.0,nov,130.0,1.0,120.0,2.0,failure,no
25543,35.0,management,single,tertiary,no,578.0,yes,no,cellular,19.0,nov,,1.0,-1.0,,,no
25544,36.0,self-employed,,secondary,no,,yes,no,cellular,19.0,nov,136.0,1.0,120.0,,failure,no
25545,40.0,self-employed,,tertiary,no,1077.0,no,no,cellular,19.0,nov,309.0,1.0,,0.0,,no
25546,35.0,blue-collar,divorced,tertiary,no,3547.0,yes,no,cellular,19.0,nov,,1.0,-1.0,,,no
25547,42.0,services,,tertiary,no,12223.0,yes,no,cellular,19.0,nov,,1.0,-1.0,,,no
25548,31.0,technician,single,tertiary,no,,no,no,cellular,19.0,nov,,1.0,-1.0,0.0,,no
25549,40.0,services,married,secondary,no,961.0,no,yes,cellular,19.0,nov,,1.0,133.0,4.0,other,no
25550,35.0,unemployed,single,secondary,yes,-126.0,no,no,cellular,19.0,nov,168.0,1.0,-1.0,0.0,,no
25551,32.0,blue-collar,married,secondary,no,1520.0,yes,no,cellular,19.0,nov,493.0,1.0,-1.0,0.0,,no
25552,52.0,self-employed,,secondary,no,,no,yes,cellular,19.0,nov,905.0,1.0,133.0,2.0,failure,no
25553,35.0,management,,tertiary,no,3889.0,yes,no,cellular,19.0,nov,,2.0,,0.0,,no
25554,42.0,services,divorced,secondary,no,266.0,yes,yes,cellular,19.0,nov,,1.0,-1.0,0.0,,no
25555,45.0,management,divorced,secondary,no,,yes,no,cellular,19.0,nov,418.0,1.0,168.0,1.0,success,yes
25556,,services,,secondary,no,50.0,no,no,cellular,19.0,nov,244.0,1.0,154.0,8.0,other,no
25557,56.0,retired,divorced,secondary,no,,yes,no,cellular,19.0,nov,682.0,1.0,-1.0,0.0,,no
25558,59.0,blue-collar,,secondary,no,16869.0,no,no,cellular,19.0,nov,,1.0,-1.0,0.0,,no
25559,,housemaid,,secondary,no,16358.0,no,no,telephone,19.0,nov,,1.0,,0.0,,no
25560,,management,,tertiary,yes,,yes,no,cellular,19.0,nov,,1.0,-1.0,0.0,,no
25561,35.0,management,divorced,tertiary,no,,yes,yes,cellular,19.0,nov,1554.0,1.0,-1.0,0.0,,yes
25562,,blue-collar,married,primary,no,3136.0,yes,no,cellular,19.0,nov,820.0,1.0,-1.0,,,yes
25563,30.0,services,single,primary,no,0.0,yes,yes,cellular,19.0,nov,686.0,1.0,-1.0,0.0,,yes
25564,42.0,management,,primary,no,0.0,yes,no,cellular,19.0,nov,73.0,5.0,-1.0,0.0,,no
25565,58.0,management,,secondary,no,60.0,no,yes,cellular,19.0,nov,291.0,2.0,-1.0,0.0,,no
25566,,blue-collar,single,primary,no,6.0,yes,no,cellular,19.0,nov,286.0,2.0,-1.0,0.0,,no
25567,36.0,admin.,single,tertiary,no,649.0,no,no,cellular,19.0,nov,,1.0,111.0,1.0,other,no
25568,43.0,management,married,tertiary,no,13044.0,no,no,cellular,19.0,nov,215.0,1.0,93.0,4.0,failure,no
25569,,management,,tertiary,no,771.0,yes,yes,cellular,19.0,nov,,1.0,93.0,,failure,no
25570,,management,married,tertiary,no,86.0,yes,yes,cellular,19.0,nov,,1.0,,2.0,other,no
25571,32.0,services,,secondary,no,1082.0,yes,no,cellular,19.0,nov,770.0,1.0,,,,no
25572,34.0,blue-collar,,secondary,no,,yes,yes,cellular,19.0,nov,,1.0,-1.0,0.0,,no
25573,39.0,technician,,secondary,no,3494.0,yes,no,cellular,19.0,nov,139.0,1.0,92.0,4.0,failure,no
25574,30.0,admin.,married,secondary,no,521.0,yes,no,cellular,19.0,nov,648.0,1.0,,0.0,,no
25575,49.0,technician,divorced,secondary,no,,no,yes,cellular,19.0,nov,58.0,3.0,,0.0,,no
25576,57.0,retired,married,primary,no,,no,no,cellular,19.0,nov,902.0,2.0,-1.0,,,no
25577,54.0,management,married,secondary,no,,no,no,cellular,19.0,nov,,1.0,-1.0,0.0,,no
25578,37.0,self-employed,,tertiary,no,,yes,no,cellular,19.0,nov,94.0,1.0,170.0,1.0,other,no
25579,,management,,tertiary,no,,no,no,cellular,19.0,nov,106.0,1.0,155.0,3.0,failure,no
25580,,blue-collar,divorced,secondary,no,4591.0,yes,no,cellular,19.0,nov,89.0,1.0,175.0,1.0,other,no
25581,,blue-collar,married,secondary,no,360.0,yes,no,telephone,19.0,nov,,1.0,182.0,,failure,no
25582,54.0,admin.,married,secondary,no,3136.0,yes,no,telephone,19.0,nov,72.0,1.0,-1.0,0.0,,no
25583,52.0,admin.,,primary,no,,no,no,cellular,19.0,nov,288.0,1.0,,,,no
25584,57.0,entrepreneur,,tertiary,no,1828.0,yes,no,cellular,19.0,nov,68.0,1.0,,0.0,,no
25585,41.0,admin.,,secondary,no,,no,no,cellular,19.0,nov,202.0,1.0,-1.0,0.0,,no
25586,48.0,management,married,tertiary,no,,no,yes,cellular,19.0,nov,37.0,1.0,-1.0,0.0,,no
25587,33.0,technician,married,secondary,no,1234.0,no,no,cellular,19.0,nov,,1.0,10.0,1.0,failure,no
25588,55.0,technician,married,secondary,no,0.0,no,no,cellular,19.0,nov,336.0,1.0,,0.0,,no
25589,,self-employed,single,secondary,no,,no,yes,cellular,19.0,nov,,1.0,-1.0,,,yes
25590,,management,married,secondary,no,,yes,no,cellular,19.0,nov,239.0,1.0,-1.0,0.0,,no
25591,30.0,blue-collar,married,secondary,no,8.0,yes,no,cellular,19.0,nov,473.0,1.0,-1.0,0.0,,no
25592,41.0,admin.,,secondary,no,621.0,yes,no,telephone,19.0,nov,,1.0,-1.0,0.0,,no
25593,,housemaid,single,tertiary,no,,yes,no,cellular,19.0,nov,,1.0,-1.0,,,no
25594,45.0,technician,,secondary,no,,yes,no,cellular,19.0,nov,298.0,1.0,170.0,2.0,failure,no
25595,30.0,management,single,tertiary,no,,yes,no,cellular,19.0,nov,206.0,1.0,,2.0,failure,no
25596,39.0,admin.,married,secondary,no,168.0,yes,no,cellular,19.0,nov,183.0,1.0,-1.0,0.0,,no
25597,35.0,self-employed,,tertiary,no,1340.0,no,yes,cellular,19.0,nov,169.0,1.0,,0.0,,no
25598,56.0,management,married,secondary,no,238.0,yes,no,cellular,19.0,nov,808.0,1.0,-1.0,0.0,,no
25599,42.0,blue-collar,,secondary,no,-430.0,yes,no,cellular,19.0,nov,298.0,2.0,,,,no
25600,,technician,married,secondary,no,1.0,yes,no,cellular,19.0,nov,108.0,1.0,,0.0,,no
25601,35.0,entrepreneur,married,secondary,no,,yes,no,cellular,19.0,nov,225.0,1.0,-1.0,0.0,,no
25602,47.0,unemployed,,tertiary,no,,no,yes,cellular,19.0,nov,86.0,1.0,,0.0,,no
25603,40.0,entrepreneur,,tertiary,no,1024.0,no,no,cellular,19.0,nov,723.0,1.0,-1.0,0.0,,no
25604,,unemployed,single,tertiary,no,,yes,no,cellular,19.0,nov,175.0,1.0,180.0,2.0,failure,no
25605,,self-employed,married,tertiary,no,,yes,no,cellular,19.0,nov,85.0,1.0,-1.0,0.0,,no
25606,33.0,management,married,tertiary,no,,yes,yes,cellular,19.0,nov,154.0,1.0,-1.0,0.0,,no
25607,41.0,technician,married,tertiary,no,67.0,yes,no,cellular,19.0,nov,,1.0,,0.0,,yes
25608,,blue-collar,married,secondary,no,,yes,yes,cellular,19.0,nov,133.0,2.0,180.0,1.0,other,no
25609,,management,married,,no,,yes,yes,cellular,19.0,nov,103.0,1.0,-1.0,0.0,,no
25610,45.0,entrepreneur,married,tertiary,no,1.0,no,no,cellular,19.0,nov,,1.0,,0.0,,no
25611,49.0,management,married,secondary,no,,yes,no,cellular,19.0,nov,,2.0,-1.0,0.0,,yes
25612,46.0,blue-collar,single,primary,no,,yes,no,cellular,19.0,nov,,1.0,-1.0,0.0,,no
25613,,admin.,married,secondary,no,,no,no,cellular,19.0,nov,177.0,1.0,,,,no
25614,55.0,blue-collar,,primary,no,,no,no,cellular,19.0,nov,,1.0,-1.0,0.0,,no
25615,54.0,unemployed,,primary,no,6427.0,yes,no,telephone,19.0,nov,53.0,1.0,-1.0,,,no
25616,45.0,management,married,tertiary,no,,no,yes,cellular,19.0,nov,157.0,1.0,-1.0,0.0,,no
25617,,self-employed,,tertiary,no,2977.0,yes,no,cellular,19.0,nov,,1.0,,1.0,failure,no
25618,,blue-collar,married,secondary,no,15.0,yes,yes,cellular,19.0,nov,46.0,2.0,,3.0,failure,no
25619,50.0,entrepreneur,divorced,tertiary,no,816.0,no,no,cellular,19.0,nov,,1.0,-1.0,0.0,,no
25620,,blue-collar,,secondary,yes,447.0,no,no,cellular,19.0,nov,,2.0,189.0,6.0,failure,no
25621,44.0,entrepreneur,married,secondary,no,2878.0,yes,no,telephone,19.0,nov,,3.0,-1.0,0.0,,no
25622,32.0,management,single,tertiary,no,4262.0,yes,no,cellular,19.0,nov,,1.0,,0.0,,no
25623,34.0,blue-collar,married,primary,no,2490.0,yes,no,cellular,19.0,nov,185.0,2.0,180.0,1.0,failure,no
25624,34.0,management,single,tertiary,no,,no,no,cellular,19.0,nov,,1.0,-1.0,0.0,,no
25625,33.0,housemaid,,tertiary,no,0.0,no,no,cellular,19.0,nov,466.0,1.0,,0.0,,no
25626,55.0,services,,tertiary,no,,yes,no,telephone,19.0,nov,123.0,1.0,-1.0,0.0,,no
25627,46.0,self-employed,,tertiary,no,2421.0,no,no,cellular,19.0,nov,1084.0,1.0,100.0,4.0,failure,yes
25628,,services,married,,no,1990.0,yes,no,cellular,19.0,nov,44.0,4.0,,0.0,,no
25629,39.0,blue-collar,married,primary,no,800.0,yes,no,cellular,19.0,nov,76.0,6.0,-1.0,0.0,,no
25630,,management,,secondary,no,1580.0,no,yes,cellular,19.0,nov,79.0,3.0,,0.0,,no
25631,32.0,technician,single,tertiary,no,360.0,no,no,cellular,19.0,nov,,2.0,-1.0,0.0,,no
25632,32.0,admin.,,secondary,no,,yes,no,cellular,19.0,nov,,2.0,-1.0,0.0,,no
25633,47.0,technician,married,secondary,no,85.0,no,no,cellular,19.0,nov,51.0,2.0,-1.0,0.0,,no
25634,56.0,management,,tertiary,no,,no,no,cellular,19.0,nov,164.0,2.0,-1.0,0.0,,no
25635,,blue-collar,married,primary,no,,no,no,cellular,19.0,nov,102.0,2.0,-1.0,0.0,,no
25636,40.0,blue-collar,,primary,no,4608.0,yes,no,telephone,19.0,nov,111.0,2.0,156.0,1.0,failure,no
25637,53.0,retired,married,tertiary,no,,no,yes,cellular,19.0,nov,442.0,2.0,113.0,3.0,failure,no
25638,35.0,technician,,secondary,no,2189.0,no,no,cellular,19.0,nov,256.0,3.0,-1.0,,,no
25639,35.0,management,,tertiary,no,1095.0,yes,no,cellular,19.0,nov,,2.0,-1.0,0.0,,no
25640,51.0,blue-collar,married,primary,no,,yes,yes,cellular,19.0,nov,233.0,2.0,-1.0,0.0,,no
25641,40.0,housemaid,married,secondary,no,1783.0,yes,yes,cellular,19.0,nov,130.0,1.0,-1.0,,,no
25642,,management,married,tertiary,no,131.0,yes,no,cellular,19.0,nov,,1.0,-1.0,0.0,,no
25643,41.0,management,,tertiary,no,8106.0,no,no,cellular,19.0,nov,39.0,1.0,-1.0,0.0,,no
25644,39.0,entrepreneur,married,primary,no,3373.0,yes,no,cellular,19.0,nov,,5.0,,0.0,,no
25645,,management,,tertiary,no,,no,no,cellular,19.0,nov,479.0,1.0,-1.0,0.0,,no
25646,,management,married,tertiary,no,-233.0,yes,no,cellular,19.0,nov,249.0,1.0,-1.0,0.0,,no
25647,,technician,divorced,secondary,no,688.0,yes,yes,cellular,19.0,nov,214.0,1.0,-1.0,0.0,,no
25648,39.0,admin.,single,secondary,no,2749.0,yes,no,cellular,19.0,nov,128.0,1.0,-1.0,0.0,,no
25649,52.0,services,,secondary,no,,no,no,telephone,19.0,nov,117.0,1.0,-1.0,0.0,,no
25650,,retired,single,tertiary,no,,no,no,cellular,19.0,nov,198.0,1.0,-1.0,0.0,,no
25651,34.0,management,,tertiary,no,395.0,yes,no,cellular,19.0,nov,202.0,2.0,,,,no
25652,32.0,management,,tertiary,no,2280.0,yes,no,cellular,19.0,nov,206.0,2.0,-1.0,0.0,,no
25653,,technician,divorced,secondary,no,-26.0,yes,yes,cellular,19.0,nov,,1.0,113.0,2.0,other,no
25654,51.0,technician,,tertiary,no,,no,no,cellular,19.0,nov,171.0,1.0,,0.0,,no
25655,46.0,services,married,tertiary,no,2520.0,yes,no,cellular,19.0,nov,144.0,1.0,-1.0,0.0,,no
25656,,unemployed,divorced,secondary,no,2762.0,no,no,telephone,19.0,nov,,1.0,-1.0,0.0,,no
25657,38.0,technician,,secondary,no,4030.0,yes,no,cellular,19.0,nov,75.0,2.0,,5.0,failure,no
25658,35.0,self-employed,married,tertiary,no,8647.0,no,no,cellular,19.0,nov,,2.0,-1.0,0.0,,no
25659,41.0,blue-collar,,secondary,yes,81.0,no,no,cellular,19.0,nov,,3.0,,0.0,,no
25660,38.0,blue-collar,married,primary,no,,yes,yes,cellular,19.0,nov,219.0,2.0,-1.0,0.0,,no
25661,,management,married,tertiary,no,1429.0,yes,no,cellular,19.0,nov,,1.0,198.0,,other,yes
25662,47.0,management,married,,no,4189.0,yes,no,cellular,19.0,nov,,3.0,-1.0,0.0,,yes
25663,54.0,management,married,tertiary,no,11246.0,no,no,cellular,19.0,nov,,2.0,-1.0,0.0,,no
25664,48.0,services,single,secondary,no,2749.0,no,no,cellular,19.0,nov,442.0,1.0,,0.0,,no
25665,,management,,tertiary,no,1923.0,no,no,cellular,19.0,nov,,1.0,-1.0,0.0,,no
25666,,housemaid,,secondary,no,14.0,no,no,cellular,19.0,nov,46.0,1.0,,0.0,,no
25667,,management,,secondary,no,,yes,no,cellular,19.0,nov,59.0,1.0,,0.0,,no
25668,31.0,technician,single,tertiary,no,849.0,no,no,cellular,19.0,nov,94.0,1.0,,0.0,,no
25669,32.0,management,married,tertiary,no,,no,no,cellular,19.0,nov,66.0,1.0,-1.0,0.0,,no
25670,32.0,technician,married,secondary,no,599.0,no,no,cellular,19.0,nov,79.0,1.0,-1.0,,,no
25671,34.0,admin.,,tertiary,no,,no,no,cellular,19.0,nov,115.0,1.0,-1.0,0.0,,no
25672,51.0,entrepreneur,married,secondary,no,5403.0,yes,no,cellular,19.0,nov,698.0,1.0,-1.0,0.0,,no
25673,54.0,technician,married,secondary,no,4475.0,yes,no,cellular,19.0,nov,,1.0,-1.0,0.0,,no
25674,51.0,retired,married,tertiary,no,,no,no,cellular,19.0,nov,694.0,2.0,-1.0,0.0,,yes
25675,32.0,technician,divorced,secondary,no,18.0,no,no,telephone,19.0,nov,20.0,1.0,177.0,1.0,failure,no
25676,40.0,student,,secondary,no,260.0,no,no,cellular,19.0,nov,52.0,1.0,152.0,6.0,failure,no
25677,30.0,unemployed,single,tertiary,no,1622.0,no,no,cellular,19.0,nov,242.0,1.0,-1.0,0.0,,no
25678,35.0,self-employed,,tertiary,no,538.0,yes,yes,cellular,19.0,nov,,1.0,,,failure,no
25679,31.0,blue-collar,married,secondary,no,69.0,no,no,cellular,19.0,nov,,1.0,-1.0,0.0,,no
25680,44.0,admin.,married,tertiary,no,,no,no,telephone,19.0,nov,274.0,1.0,,0.0,,no
25681,33.0,entrepreneur,,secondary,no,1808.0,no,no,cellular,19.0,nov,84.0,1.0,-1.0,,,no
25682,31.0,unemployed,,secondary,no,,yes,no,cellular,19.0,nov,,1.0,-1.0,0.0,,no
25683,32.0,blue-collar,married,primary,no,66.0,no,no,cellular,19.0,nov,244.0,1.0,-1.0,0.0,,no
25684,32.0,self-employed,,tertiary,no,,yes,no,cellular,19.0,nov,,1.0,-1.0,,,no
25685,,retired,married,tertiary,no,,no,no,cellular,19.0,nov,186.0,2.0,-1.0,0.0,,no
25686,,self-employed,single,tertiary,no,1296.0,yes,no,cellular,19.0,nov,352.0,4.0,-1.0,0.0,,no
25687,49.0,admin.,single,secondary,no,0.0,no,no,cellular,19.0,nov,325.0,2.0,-1.0,0.0,,no
25688,33.0,management,,tertiary,yes,-148.0,yes,yes,cellular,19.0,nov,340.0,2.0,-1.0,,,no
25689,,technician,married,secondary,no,524.0,no,no,cellular,19.0,nov,100.0,1.0,106.0,1.0,failure,no
25690,41.0,blue-collar,married,primary,no,,yes,no,cellular,19.0,nov,145.0,2.0,-1.0,0.0,,no
25691,,blue-collar,single,secondary,no,9102.0,yes,no,cellular,19.0,nov,72.0,1.0,,0.0,,no
25692,32.0,services,single,secondary,no,2615.0,no,no,cellular,19.0,nov,853.0,1.0,-1.0,0.0,,yes
25693,33.0,management,single,tertiary,no,5945.0,yes,no,cellular,19.0,nov,190.0,1.0,,0.0,,no
25694,54.0,admin.,married,secondary,no,,no,no,cellular,19.0,nov,200.0,1.0,,0.0,,no
25695,35.0,management,single,tertiary,no,1531.0,yes,no,cellular,19.0,nov,127.0,1.0,-1.0,0.0,,no
25696,41.0,management,,tertiary,no,,no,no,cellular,19.0,nov,,3.0,-1.0,0.0,,no
25697,,admin.,married,secondary,no,1428.0,no,no,cellular,19.0,nov,,1.0,-1.0,0.0,,no
25698,,self-employed,married,tertiary,no,-103.0,yes,no,cellular,19.0,nov,,2.0,175.0,1.0,failure,no
25699,33.0,management,single,tertiary,no,,yes,no,cellular,19.0,nov,171.0,1.0,183.0,1.0,failure,no
25700,39.0,housemaid,married,secondary,no,1444.0,no,no,cellular,19.0,nov,100.0,1.0,,8.0,success,no
25701,53.0,unemployed,divorced,secondary,no,587.0,no,no,cellular,19.0,nov,561.0,1.0,-1.0,0.0,,yes
25702,46.0,blue-collar,married,secondary,no,9347.0,yes,no,cellular,19.0,nov,,1.0,117.0,1.0,other,no
25703,38.0,services,married,secondary,no,,no,no,cellular,19.0,nov,,1.0,,,,no
25704,40.0,management,married,secondary,no,156.0,no,no,cellular,19.0,nov,357.0,1.0,-1.0,0.0,,no
25705,,management,married,tertiary,no,3024.0,no,no,cellular,19.0,nov,,1.0,-1.0,0.0,,no
25706,44.0,services,,primary,no,1161.0,yes,no,cellular,19.0,nov,402.0,1.0,184.0,5.0,failure,no
25707,,admin.,married,secondary,no,2284.0,yes,no,cellular,19.0,nov,154.0,1.0,,,,no
25708,35.0,technician,single,,no,1342.0,yes,no,cellular,19.0,nov,,1.0,-1.0,0.0,,no
25709,,unemployed,married,secondary,no,,yes,no,cellular,19.0,nov,289.0,3.0,-1.0,0.0,,no
25710,,services,married,,no,6451.0,no,no,telephone,19.0,nov,66.0,2.0,,0.0,,no
25711,30.0,services,single,secondary,no,1846.0,yes,no,cellular,19.0,nov,,2.0,-1.0,,,no
25712,30.0,student,single,secondary,no,0.0,yes,no,cellular,19.0,nov,661.0,1.0,-1.0,0.0,,no
25713,32.0,blue-collar,single,secondary,no,,yes,no,cellular,19.0,nov,,1.0,-1.0,,,no
25714,54.0,services,,,no,386.0,no,yes,cellular,19.0,nov,74.0,1.0,152.0,,success,no
25715,33.0,management,,tertiary,no,8038.0,yes,no,cellular,19.0,nov,60.0,1.0,-1.0,,,no
25716,59.0,housemaid,married,primary,no,935.0,yes,no,cellular,19.0,nov,103.0,3.0,166.0,2.0,failure,no
25717,45.0,management,,secondary,no,,no,yes,cellular,19.0,nov,,1.0,,4.0,failure,no
25718,31.0,services,single,secondary,no,252.0,no,no,cellular,19.0,nov,,1.0,-1.0,0.0,,no
25719,,management,,tertiary,no,4896.0,no,no,cellular,19.0,nov,,1.0,,0.0,,no
25720,,self-employed,married,tertiary,no,0.0,yes,no,cellular,19.0,nov,,2.0,-1.0,0.0,,no
25721,37.0,blue-collar,,secondary,no,1165.0,yes,no,cellular,19.0,nov,62.0,3.0,190.0,4.0,success,no
25722,37.0,technician,married,tertiary,no,1092.0,no,no,cellular,19.0,nov,,3.0,-1.0,,,no
25723,30.0,management,,tertiary,no,,yes,no,cellular,19.0,nov,621.0,2.0,-1.0,0.0,,no
25724,53.0,management,married,tertiary,no,8093.0,no,no,cellular,19.0,nov,,1.0,-1.0,,,no
25725,41.0,management,married,tertiary,no,2885.0,no,no,cellular,19.0,nov,,1.0,,0.0,,no
25726,34.0,management,,tertiary,no,,no,yes,cellular,19.0,nov,190.0,1.0,-1.0,0.0,,no
25727,43.0,blue-collar,,secondary,no,1927.0,yes,no,cellular,19.0,nov,,1.0,-1.0,0.0,,no
25728,58.0,blue-collar,divorced,primary,no,8218.0,yes,no,cellular,19.0,nov,,2.0,111.0,10.0,failure,no
